"id";"fecha";"tipo_elem";"intensidad";"ocupacion";"carga";"vmed";"error";"periodo_integracion"
3401;"2020-06-13 16:45:00";"URB";"152";"5";"10";"0";"N";15
3401;"2020-06-13 17:00:00";"URB";"205";"3";"13";"0";"N";15
3401;"2020-06-13 17:15:00";"URB";"184";"4";"11";"0";"N";15
3401;"2020-06-13 17:30:00";"URB";"208";"5";"13";"0";"N";15
3401;"2020-06-13 17:45:00";"URB";"188";"6";"13";"0";"N";15
3401;"2020-06-13 18:00:00";"URB";"224";"4";"13";"0";"N";15
3401;"2020-06-13 18:15:00";"URB";"208";"5";"14";"0";"N";15
3401;"2020-06-13 18:30:00";"URB";"248";"6";"16";"0";"N";15
3401;"2020-06-13 18:45:00";"URB";"261";"8";"18";"0";"N";15
3401;"2020-06-13 19:00:00";"URB";"292";"7";"18";"0";"N";15
3401;"2020-06-13 19:15:00";"URB";"252";"5";"16";"0";"N";15
3401;"2020-06-13 19:30:00";"URB";"184";"4";"10";"0";"N";15
3401;"2020-06-13 19:45:00";"URB";"196";"6";"14";"0";"N";15
3401;"2020-06-13 20:00:00";"URB";"244";"5";"16";"0";"N";15
3401;"2020-06-13 20:15:00";"URB";"257";"6";"16";"0";"N";15
3401;"2020-06-13 20:30:00";"URB";"252";"6";"16";"0";"N";15
3401;"2020-06-13 20:45:00";"URB";"288";"6";"19";"0";"N";15
3401;"2020-06-13 21:00:00";"URB";"196";"3";"13";"0";"N";15
3401;"2020-06-13 21:15:00";"URB";"276";"5";"15";"0";"N";15
3401;"2020-06-13 21:30:00";"URB";"239";"7";"16";"0";"N";15
3401;"2020-06-13 21:45:00";"URB";"229";"5";"13";"0";"N";15
3401;"2020-06-13 22:00:00";"URB";"216";"5";"14";"0";"N";15
3401;"2020-06-13 22:15:00";"URB";"172";"4";"11";"0";"N";15
3401;"2020-06-13 22:30:00";"URB";"220";"4";"12";"0";"N";15
3401;"2020-06-13 22:45:00";"URB";"197";"5";"12";"0";"N";15
3401;"2020-06-13 23:00:00";"URB";"193";"4";"11";"0";"N";15
3401;"2020-06-13 23:15:00";"URB";"208";"5";"15";"0";"N";15
3401;"2020-06-13 23:30:00";"URB";"171";"3";"10";"0";"N";15
3401;"2020-06-13 23:45:00";"URB";"269";"5";"15";"0";"N";14
3401;"2020-06-14 00:00:00";"URB";"164";"2";"9";"0";"N";15
3401;"2020-06-14 00:15:00";"URB";"153";"2";"8";"0";"N";15
3401;"2020-06-14 00:30:00";"URB";"160";"2";"9";"0";"N";15
3401;"2020-06-14 00:45:00";"URB";"57";"0";"4";"0";"N";15
3401;"2020-06-14 01:00:00";"URB";"157";"3";"9";"0";"N";15
3401;"2020-06-14 01:15:00";"URB";"140";"2";"8";"0";"N";15
3401;"2020-06-14 01:30:00";"URB";"97";"1";"7";"0";"N";15
3401;"2020-06-14 01:45:00";"URB";"124";"2";"7";"0";"N";15
3401;"2020-06-14 02:00:00";"URB";"96";"1";"6";"0";"N";15
3401;"2020-06-14 02:15:00";"URB";"76";"1";"4";"0";"N";15
3401;"2020-06-14 02:30:00";"URB";"123";"1";"7";"0";"N";15
3401;"2020-06-14 02:45:00";"URB";"100";"1";"6";"0";"N";12
3401;"2020-06-14 03:00:00";"URB";"180";"3";"11";"0";"N";1
3401;"2020-06-14 03:15:00";"URB";"80";"3";"6";"0";"N";15
3401;"2020-06-14 03:30:00";"URB";"75";"1";"4";"0";"N";15
3401;"2020-06-14 03:45:00";"URB";"60";"2";"3";"0";"N";15
3401;"2020-06-14 04:00:00";"URB";"84";"4";"7";"0";"N";15
3401;"2020-06-14 04:15:00";"URB";"61";"1";"4";"0";"N";15
3401;"2020-06-14 04:30:00";"URB";"49";"1";"3";"0";"N";15
3401;"2020-06-14 04:45:00";"URB";"37";"1";"2";"0";"N";15
3401;"2020-06-14 05:00:00";"URB";"75";"1";"5";"0";"N";15
3401;"2020-06-14 05:15:00";"URB";"40";"1";"4";"0";"N";15
3401;"2020-06-14 05:30:00";"URB";"8";"1";"2";"0";"N";14
3401;"2020-06-14 05:45:00";"URB";"30";"1";"3";"0";"N";14
3401;"2020-06-14 06:00:00";"URB";"22";"0";"1";"0";"N";11
3401;"2020-06-14 06:15:00";"URB";"46";"1";"3";"0";"N";9
3401;"2020-06-14 06:30:00";"URB";"12";"1";"1";"0";"N";5
3401;"2020-06-14 06:45:00";"URB";"48";"0";"2";"0";"N";5
3401;"2020-06-14 07:00:00";"URB";"6";"1";"1";"0";"N";10
3401;"2020-06-14 07:15:00";"URB";"32";"0";"3";"0";"N";13
3401;"2020-06-14 07:30:00";"URB";"28";"1";"2";"0";"N";15
3401;"2020-06-14 07:45:00";"URB";"75";"3";"5";"0";"N";15
3401;"2020-06-14 08:00:00";"URB";"53";"1";"3";"0";"N";15
3401;"2020-06-14 08:15:00";"URB";"72";"3";"7";"0";"N";15
3401;"2020-06-14 08:30:00";"URB";"68";"2";"6";"0";"N";15
3401;"2020-06-14 08:45:00";"URB";"76";"3";"5";"0";"N";15
3401;"2020-06-14 09:00:00";"URB";"96";"3";"6";"0";"N";15
3401;"2020-06-14 09:15:00";"URB";"104";"5";"7";"0";"N";15
3401;"2020-06-14 09:30:00";"URB";"84";"3";"7";"0";"N";15
3401;"2020-06-14 09:45:00";"URB";"145";"4";"9";"0";"N";15
3401;"2020-06-14 10:00:00";"URB";"113";"3";"8";"0";"N";15
3401;"2020-06-14 10:15:00";"URB";"104";"5";"7";"0";"N";15
3401;"2020-06-14 10:30:00";"URB";"124";"4";"9";"0";"N";15
3401;"2020-06-14 10:45:00";"URB";"116";"4";"8";"0";"N";15
3401;"2020-06-14 11:00:00";"URB";"168";"4";"11";"0";"N";15
3401;"2020-06-14 11:15:00";"URB";"172";"3";"9";"0";"N";15
3401;"2020-06-14 11:30:00";"URB";"164";"7";"14";"0";"N";15
3401;"2020-06-14 11:45:00";"URB";"188";"5";"11";"0";"N";15
3401;"2020-06-14 12:00:00";"URB";"189";"4";"11";"0";"N";15
3401;"2020-06-14 12:15:00";"URB";"197";"6";"13";"0";"N";15
3401;"2020-06-14 12:30:00";"URB";"191";"5";"13";"0";"N";15
3401;"2020-06-14 12:45:00";"URB";"176";"6";"12";"0";"N";15
3401;"2020-06-14 13:00:00";"URB";"216";"4";"12";"0";"N";15
3401;"2020-06-14 13:15:00";"URB";"216";"4";"13";"0";"N";15
3401;"2020-06-14 13:30:00";"URB";"196";"4";"12";"0";"N";15
3401;"2020-06-14 13:45:00";"URB";"205";"4";"12";"0";"N";15
3401;"2020-06-14 14:00:00";"URB";"168";"5";"11";"0";"N";15
3401;"2020-06-14 14:15:00";"URB";"276";"7";"18";"0";"N";15
3401;"2020-06-14 14:30:00";"URB";"207";"5";"12";"0";"N";15
3401;"2020-06-14 14:45:00";"URB";"200";"3";"12";"0";"N";15
3401;"2020-06-14 15:00:00";"URB";"232";"4";"14";"0";"N";15
3401;"2020-06-14 15:15:00";"URB";"215";"4";"12";"0";"N";15
3401;"2020-06-14 15:30:00";"URB";"168";"4";"10";"0";"N";15
3401;"2020-06-14 15:45:00";"URB";"180";"3";"12";"0";"N";15
3401;"2020-06-14 16:00:00";"URB";"160";"4";"10";"0";"N";15
3401;"2020-06-14 16:15:00";"URB";"149";"3";"9";"0";"N";15
3401;"2020-06-14 16:30:00";"URB";"172";"4";"11";"0";"N";15
3401;"2020-06-14 16:45:00";"URB";"96";"2";"6";"0";"N";15
3401;"2020-06-14 17:00:00";"URB";"169";"10";"16";"0";"N";15
3401;"2020-06-14 17:15:00";"URB";"173";"4";"12";"0";"N";15
3401;"2020-06-14 17:30:00";"URB";"156";"3";"10";"0";"N";15
3401;"2020-06-14 17:45:00";"URB";"213";"5";"13";"0";"N";15
3401;"2020-06-14 18:00:00";"URB";"107";"3";"7";"0";"N";15
3401;"2020-06-14 18:15:00";"URB";"205";"5";"11";"0";"N";15
3401;"2020-06-14 18:30:00";"URB";"192";"2";"10";"0";"N";15
3401;"2020-06-14 18:45:00";"URB";"236";"6";"16";"0";"N";15
3401;"2020-06-14 19:00:00";"URB";"216";"3";"13";"0";"N";15
3401;"2020-06-14 19:15:00";"URB";"189";"3";"12";"0";"N";15
3401;"2020-06-14 19:30:00";"URB";"244";"6";"14";"0";"N";15
3401;"2020-06-14 19:45:00";"URB";"216";"5";"13";"0";"N";15
3401;"2020-06-14 20:00:00";"URB";"220";"6";"15";"0";"N";15
3401;"2020-06-14 20:15:00";"URB";"193";"4";"12";"0";"N";15
3401;"2020-06-14 20:30:00";"URB";"160";"2";"9";"0";"N";15
3401;"2020-06-14 20:45:00";"URB";"240";"5";"14";"0";"N";15
3401;"2020-06-14 21:00:00";"URB";"164";"4";"10";"0";"N";15
3401;"2020-06-14 21:15:00";"URB";"191";"3";"12";"0";"N";15
3401;"2020-06-14 21:30:00";"URB";"148";"3";"8";"0";"N";15
3401;"2020-06-14 21:45:00";"URB";"164";"3";"9";"0";"N";15
3401;"2020-06-14 22:00:00";"URB";"184";"5";"12";"0";"N";15
3401;"2020-06-14 22:15:00";"URB";"151";"3";"8";"0";"N";15
3401;"2020-06-14 22:30:00";"URB";"163";"4";"10";"0";"N";15
3401;"2020-06-14 22:45:00";"URB";"196";"4";"11";"0";"N";15
3401;"2020-06-14 23:00:00";"URB";"124";"3";"8";"0";"N";15
3401;"2020-06-14 23:15:00";"URB";"164";"5";"9";"0";"N";15
3401;"2020-06-14 23:30:00";"URB";"127";"2";"7";"0";"N";15
3401;"2020-06-14 23:45:00";"URB";"172";"4";"10";"0";"N";15
3401;"2020-06-15 00:00:00";"URB";"96";"3";"6";"0";"N";15
3401;"2020-06-15 00:15:00";"URB";"127";"3";"8";"0";"N";15
3401;"2020-06-15 00:30:00";"URB";"120";"2";"7";"0";"N";15
3401;"2020-06-15 00:45:00";"URB";"108";"2";"7";"0";"N";15
3401;"2020-06-15 01:00:00";"URB";"56";"1";"3";"0";"N";15
3401;"2020-06-15 01:15:00";"URB";"56";"1";"3";"0";"N";15
3401;"2020-06-15 01:30:00";"URB";"14";"0";"1";"0";"N";13
3401;"2020-06-15 01:45:00";"URB";"78";"1";"4";"0";"N";13
3401;"2020-06-15 02:00:00";"URB";"28";"1";"3";"0";"N";15
3401;"2020-06-15 02:15:00";"URB";"20";"11";"12";"0";"N";3
3401;"2020-06-15 02:30:00";"URB";"36";"1";"3";"0";"N";15
3401;"2020-06-15 02:45:00";"URB";"16";"1";"2";"0";"N";15
3401;"2020-06-15 03:00:00";"URB";"30";"1";"2";"0";"N";12
3401;"2020-06-15 03:15:00";"URB";"12";"0";"1";"0";"N";15
3401;"2020-06-15 03:30:00";"URB";"30";"0";"2";"0";"N";14
3401;"2020-06-15 03:45:00";"URB";"30";"1";"2";"0";"N";12
3401;"2020-06-15 04:00:00";"URB";"26";"1";"2";"0";"N";7
3401;"2020-06-15 04:15:00";"URB";"28";"0";"1";"0";"N";15
3401;"2020-06-15 04:30:00";"URB";"16";"1";"2";"0";"N";11
3401;"2020-06-15 04:45:00";"URB";"30";"1";"2";"0";"N";4
3401;"2020-06-15 05:00:00";"URB";"18";"0";"1";"0";"N";10
3401;"2020-06-15 05:15:00";"URB";"16";"0";"1";"0";"N";15
3401;"2020-06-15 05:30:00";"URB";"15";"0";"1";"0";"N";4
3401;"2020-06-15 05:45:00";"URB";"42";"1";"3";"0";"N";13
3401;"2020-06-15 06:00:00";"URB";"72";"2";"6";"0";"N";15
3401;"2020-06-15 06:15:00";"URB";"48";"3";"4";"0";"N";15
3401;"2020-06-15 06:30:00";"URB";"75";"7";"8";"0";"N";15
3401;"2020-06-15 06:45:00";"URB";"96";"5";"7";"0";"N";15
3401;"2020-06-15 07:00:00";"URB";"104";"2";"7";"0";"N";15
3401;"2020-06-15 07:15:00";"URB";"124";"6";"9";"0";"N";15
3401;"2020-06-15 07:30:00";"URB";"133";"5";"10";"0";"N";15
3401;"2020-06-15 07:45:00";"URB";"153";"6";"12";"0";"N";15
3401;"2020-06-15 08:00:00";"URB";"164";"12";"18";"0";"N";15
3401;"2020-06-15 08:15:00";"URB";"200";"13";"21";"0";"N";15
3401;"2020-06-15 08:30:00";"URB";"231";"19";"29";"0";"N";14
3401;"2020-06-15 08:45:00";"URB";"171";"6";"13";"0";"N";7
3401;"2020-06-15 09:00:00";"URB";"244";"8";"17";"0";"N";15
3401;"2020-06-15 09:15:00";"URB";"224";"13";"21";"0";"N";15
3401;"2020-06-15 09:30:00";"URB";"252";"20";"27";"0";"N";15
3401;"2020-06-15 09:45:00";"URB";"211";"7";"16";"0";"N";15
3401;"2020-06-15 10:00:00";"URB";"245";"7";"17";"0";"N";15
3401;"2020-06-15 10:15:00";"URB";"276";"7";"19";"0";"N";15
3401;"2020-06-15 10:30:00";"URB";"320";"13";"25";"0";"N";15
3401;"2020-06-15 10:45:00";"URB";"228";"7";"17";"0";"N";15
3401;"2020-06-15 11:00:00";"URB";"232";"8";"18";"0";"N";15
3401;"2020-06-15 11:15:00";"URB";"268";"6";"18";"0";"N";15
3401;"2020-06-15 11:30:00";"URB";"224";"6";"15";"0";"N";15
3401;"2020-06-15 11:45:00";"URB";"276";"7";"18";"0";"N";15
3401;"2020-06-15 12:00:00";"URB";"256";"9";"19";"0";"N";15
3401;"2020-06-15 12:15:00";"URB";"252";"7";"18";"0";"N";15
3401;"2020-06-15 12:30:00";"URB";"244";"9";"18";"0";"N";15
3401;"2020-06-15 12:45:00";"URB";"276";"14";"25";"0";"N";15
3401;"2020-06-15 13:00:00";"URB";"276";"26";"36";"0";"N";15
3401;"2020-06-15 13:15:00";"URB";"307";"9";"20";"0";"N";15
3401;"2020-06-15 13:30:00";"URB";"240";"6";"16";"0";"N";2
3401;"2020-06-15 13:45:00";"URB";"327";"11";"23";"0";"N";11
3401;"2020-06-15 14:00:00";"URB";"300";"8";"20";"0";"N";15
3401;"2020-06-15 14:15:00";"URB";"340";"8";"21";"0";"N";15
3401;"2020-06-15 14:30:00";"URB";"312";"7";"19";"0";"N";15
3401;"2020-06-15 14:45:00";"URB";"281";"7";"19";"0";"N";15
3401;"2020-06-15 15:00:00";"URB";"255";"7";"18";"0";"N";15
3401;"2020-06-15 15:15:00";"URB";"224";"6";"14";"0";"N";15
3401;"2020-06-15 15:30:00";"URB";"243";"7";"16";"0";"N";15
3401;"2020-06-15 15:45:00";"URB";"204";"7";"15";"0";"N";15
3401;"2020-06-15 16:00:00";"URB";"189";"8";"15";"0";"N";15
3401;"2020-06-15 16:15:00";"URB";"204";"5";"14";"0";"N";15
3401;"2020-06-15 16:30:00";"URB";"207";"7";"16";"0";"N";15
3401;"2020-06-15 16:45:00";"URB";"215";"5";"15";"0";"N";15
3401;"2020-06-15 17:00:00";"URB";"283";"8";"19";"0";"N";15
3401;"2020-06-15 17:15:00";"URB";"229";"6";"14";"0";"N";15
3401;"2020-06-15 17:30:00";"URB";"224";"6";"15";"0";"N";15
3401;"2020-06-15 17:45:00";"URB";"224";"7";"15";"0";"N";15
3401;"2020-06-15 18:00:00";"URB";"260";"15";"27";"0";"N";15
3401;"2020-06-15 18:15:00";"URB";"244";"6";"16";"0";"N";15
3401;"2020-06-15 18:30:00";"URB";"264";"6";"18";"0";"N";15
3401;"2020-06-15 18:45:00";"URB";"216";"4";"13";"0";"N";15
3401;"2020-06-15 19:00:00";"URB";"220";"5";"16";"0";"N";15
3401;"2020-06-15 19:15:00";"URB";"216";"5";"14";"0";"N";15
3401;"2020-06-15 19:30:00";"URB";"260";"6";"15";"0";"N";15
3401;"2020-06-15 19:45:00";"URB";"204";"7";"14";"0";"N";15
3401;"2020-06-15 20:00:00";"URB";"220";"5";"13";"0";"N";15
3401;"2020-06-15 20:15:00";"URB";"276";"5";"18";"0";"N";15
3401;"2020-06-15 20:30:00";"URB";"224";"6";"14";"0";"N";15
3401;"2020-06-15 20:45:00";"URB";"232";"4";"13";"0";"N";15
3401;"2020-06-15 21:00:00";"URB";"265";"5";"15";"0";"N";15
3401;"2020-06-15 21:15:00";"URB";"180";"6";"12";"0";"N";15
3401;"2020-06-15 21:30:00";"URB";"172";"3";"11";"0";"N";15
3401;"2020-06-15 21:45:00";"URB";"168";"7";"11";"0";"N";15
3401;"2020-06-15 22:00:00";"URB";"192";"4";"12";"0";"N";15
3401;"2020-06-15 22:15:00";"URB";"175";"3";"11";"0";"N";15
3401;"2020-06-15 22:30:00";"URB";"208";"4";"14";"0";"N";15
3401;"2020-06-15 22:45:00";"URB";"113";"3";"8";"0";"N";15
3401;"2020-06-15 23:00:00";"URB";"136";"3";"10";"0";"N";15
3401;"2020-06-15 23:15:00";"URB";"131";"3";"7";"0";"N";15
3401;"2020-06-15 23:30:00";"URB";"84";"2";"6";"0";"N";15
3401;"2020-06-15 23:45:00";"URB";"128";"4";"8";"0";"N";15
3401;"2020-06-16 00:00:00";"URB";"100";"1";"6";"0";"N";15
3401;"2020-06-16 00:15:00";"URB";"52";"0";"2";"0";"N";15
3401;"2020-06-16 00:30:00";"URB";"57";"1";"3";"0";"N";15
3401;"2020-06-16 00:45:00";"URB";"44";"1";"4";"0";"N";15
3401;"2020-06-16 01:00:00";"URB";"128";"2";"6";"0";"N";15
3401;"2020-06-16 01:15:00";"URB";"32";"1";"2";"0";"N";15
3401;"2020-06-16 01:30:00";"URB";"16";"2";"4";"0";"N";15
3401;"2020-06-16 01:45:00";"URB";"36";"1";"3";"0";"N";15
3401;"2020-06-16 02:00:00";"URB";"51";"1";"3";"0";"N";13
3401;"2020-06-16 02:15:00";"URB";"27";"1";"3";"0";"N";14
3401;"2020-06-16 02:30:00";"URB";"33";"1";"3";"0";"N";11
3401;"2020-06-16 02:45:00";"URB";"43";"1";"3";"0";"N";14
3401;"2020-06-16 03:00:00";"URB";"30";"1";"2";"0";"N";12
3401;"2020-06-16 03:15:00";"URB";"16";"0";"1";"0";"N";15
3401;"2020-06-16 03:45:00";"URB";"13";"2";"3";"0";"N";14
3401;"2020-06-16 04:15:00";"URB";"9";"0";"1";"0";"N";7
3401;"2020-06-16 04:30:00";"URB";"6";"3";"3";"0";"N";10
3401;"2020-06-16 05:00:00";"URB";"60";"1";"4";"0";"N";3
3401;"2020-06-16 05:15:00";"URB";"24";"0";"3";"0";"N";15
3401;"2020-06-16 05:30:00";"URB";"18";"0";"2";"0";"N";10
3401;"2020-06-16 05:45:00";"URB";"32";"1";"3";"0";"N";13
3401;"2020-06-16 06:00:00";"URB";"47";"1";"5";"0";"N";15
3401;"2020-06-16 06:15:00";"URB";"61";"2";"5";"0";"N";15
3401;"2020-06-16 06:30:00";"URB";"68";"2";"5";"0";"N";15
3401;"2020-06-16 06:45:00";"URB";"107";"5";"8";"0";"N";15
3401;"2020-06-16 07:00:00";"URB";"111";"7";"11";"0";"N";15
3401;"2020-06-16 07:15:00";"URB";"96";"5";"7";"0";"N";15
3401;"2020-06-16 07:30:00";"URB";"120";"4";"9";"0";"N";15
3401;"2020-06-16 07:45:00";"URB";"157";"7";"13";"0";"N";15
3401;"2020-06-16 08:00:00";"URB";"153";"11";"17";"0";"N";15
3401;"2020-06-16 08:15:00";"URB";"196";"16";"23";"0";"N";15
3401;"2020-06-16 08:30:00";"URB";"229";"12";"20";"0";"N";15
3401;"2020-06-16 08:45:00";"URB";"216";"12";"20";"0";"N";15
3401;"2020-06-16 09:00:00";"URB";"253";"11";"21";"0";"N";15
3401;"2020-06-16 09:15:00";"URB";"260";"18";"27";"0";"N";15
3401;"2020-06-16 09:30:00";"URB";"296";"20";"29";"0";"N";15
3401;"2020-06-16 09:45:00";"URB";"240";"9";"18";"0";"N";15
3401;"2020-06-16 10:00:00";"URB";"226";"8";"19";"0";"N";15
3401;"2020-06-16 10:15:00";"URB";"240";"10";"19";"0";"N";15
3401;"2020-06-16 10:30:00";"URB";"304";"10";"22";"0";"N";15
3401;"2020-06-16 10:45:00";"URB";"268";"6";"17";"0";"N";15
3401;"2020-06-16 11:00:00";"URB";"243";"7";"17";"0";"N";15
3401;"2020-06-16 11:15:00";"URB";"248";"7";"17";"0";"N";15
3401;"2020-06-16 11:30:00";"URB";"244";"5";"15";"0";"N";15
3401;"2020-06-16 11:45:00";"URB";"220";"15";"24";"0";"N";15
3401;"2020-06-16 12:00:00";"URB";"308";"12";"24";"0";"N";15
3401;"2020-06-16 12:15:00";"URB";"256";"7";"16";"0";"N";15
3401;"2020-06-16 12:30:00";"URB";"336";"7";"21";"0";"N";15
3401;"2020-06-16 12:45:00";"URB";"261";"7";"16";"0";"N";15
3401;"2020-06-16 13:00:00";"URB";"308";"6";"20";"0";"N";15
3401;"2020-06-16 13:15:00";"URB";"308";"9";"21";"0";"N";15
3401;"2020-06-16 13:30:00";"URB";"272";"11";"21";"0";"N";15
3401;"2020-06-16 13:45:00";"URB";"288";"9";"20";"0";"N";15
3401;"2020-06-16 14:00:00";"URB";"308";"10";"23";"0";"N";15
3401;"2020-06-16 14:15:00";"URB";"248";"9";"17";"0";"N";15
3401;"2020-06-16 14:30:00";"URB";"264";"5";"16";"0";"N";15
3401;"2020-06-16 14:45:00";"URB";"260";"4";"17";"0";"N";15
3401;"2020-06-16 15:00:00";"URB";"252";"6";"16";"0";"N";15
3401;"2020-06-16 15:15:00";"URB";"275";"6";"17";"0";"N";15
3401;"2020-06-16 15:30:00";"URB";"204";"6";"15";"0";"N";15
3401;"2020-06-16 15:45:00";"URB";"249";"6";"16";"0";"N";15
3401;"2020-06-16 16:00:00";"URB";"240";"7";"15";"0";"N";15
3401;"2020-06-16 16:15:00";"URB";"184";"6";"13";"0";"N";15
3401;"2020-06-16 16:30:00";"URB";"248";"9";"21";"0";"N";15
3401;"2020-06-16 16:45:00";"URB";"184";"5";"12";"0";"N";15
3401;"2020-06-16 17:00:00";"URB";"172";"7";"12";"0";"N";15
3401;"2020-06-16 17:15:00";"URB";"217";"7";"16";"0";"N";15
3401;"2020-06-16 17:30:00";"URB";"236";"8";"18";"0";"N";15
3401;"2020-06-16 17:45:00";"URB";"203";"5";"13";"0";"N";15
3401;"2020-06-16 18:00:00";"URB";"216";"6";"15";"0";"N";15
3401;"2020-06-16 18:15:00";"URB";"224";"6";"13";"0";"N";15
3401;"2020-06-16 18:30:00";"URB";"232";"6";"15";"0";"N";15
3401;"2020-06-16 18:45:00";"URB";"247";"6";"17";"0";"N";15
3401;"2020-06-16 19:00:00";"URB";"277";"6";"17";"0";"N";15
3401;"2020-06-16 19:15:00";"URB";"184";"7";"14";"0";"N";15
3401;"2020-06-16 19:30:00";"URB";"223";"6";"14";"0";"N";15
3401;"2020-06-16 19:45:00";"URB";"292";"10";"21";"0";"N";15
3401;"2020-06-16 20:00:00";"URB";"228";"5";"14";"0";"N";15
3401;"2020-06-16 20:15:00";"URB";"248";"5";"15";"0";"N";15
3401;"2020-06-16 20:30:00";"URB";"276";"7";"18";"0";"N";15
3401;"2020-06-16 20:45:00";"URB";"272";"6";"17";"0";"N";15
3401;"2020-06-16 21:00:00";"URB";"157";"5";"11";"0";"N";15
3401;"2020-06-16 21:15:00";"URB";"185";"4";"12";"0";"N";15
3401;"2020-06-16 21:30:00";"URB";"237";"4";"14";"0";"N";15
3401;"2020-06-16 21:45:00";"URB";"212";"4";"12";"0";"N";15
3401;"2020-06-16 22:00:00";"URB";"196";"5";"11";"0";"N";15
3401;"2020-06-16 22:15:00";"URB";"173";"3";"11";"0";"N";15
3401;"2020-06-16 22:30:00";"URB";"160";"2";"10";"0";"N";15
3401;"2020-06-16 22:45:00";"URB";"136";"4";"8";"0";"N";15
3401;"2020-06-16 23:00:00";"URB";"116";"3";"7";"0";"N";15
3401;"2020-06-16 23:15:00";"URB";"121";"3";"8";"0";"N";15
3401;"2020-06-16 23:30:00";"URB";"113";"4";"7";"0";"N";15
3401;"2020-06-16 23:45:00";"URB";"128";"4";"9";"0";"N";15
3401;"2020-06-17 00:00:00";"URB";"100";"2";"7";"0";"N";15
3401;"2020-06-17 00:15:00";"URB";"44";"1";"3";"0";"N";15
3401;"2020-06-17 00:30:00";"URB";"108";"2";"6";"0";"N";15
3401;"2020-06-17 00:45:00";"URB";"113";"1";"7";"0";"N";15
3401;"2020-06-17 01:00:00";"URB";"140";"1";"7";"0";"N";15
3401;"2020-06-17 01:15:00";"URB";"56";"1";"4";"0";"N";15
3401;"2020-06-17 01:30:00";"URB";"40";"3";"5";"0";"N";6
3401;"2020-06-17 01:45:00";"URB";"40";"0";"3";"0";"N";15
3401;"2020-06-17 02:00:00";"URB";"28";"0";"3";"0";"N";13
3401;"2020-06-17 02:15:00";"URB";"27";"1";"2";"0";"N";11
3401;"2020-06-17 02:30:00";"URB";"20";"1";"3";"0";"N";12
3401;"2020-06-17 02:45:00";"URB";"24";"0";"3";"0";"N";10
3401;"2020-06-17 03:00:00";"URB";"20";"1";"2";"0";"N";15
3401;"2020-06-17 03:15:00";"URB";"26";"1";"3";"0";"N";14
3401;"2020-06-17 03:30:00";"URB";"18";"1";"2";"0";"N";13
3401;"2020-06-17 03:45:00";"URB";"12";"1";"2";"0";"N";10
3401;"2020-06-17 04:00:00";"URB";"16";"1";"2";"0";"N";11
3401;"2020-06-17 04:30:00";"URB";"26";"1";"2";"0";"N";7
3401;"2020-06-17 04:45:00";"URB";"34";"1";"3";"0";"N";7
3401;"2020-06-17 05:00:00";"URB";"20";"0";"1";"0";"N";15
3401;"2020-06-17 05:15:00";"URB";"24";"1";"2";"0";"N";10
3401;"2020-06-17 05:30:00";"URB";"15";"0";"2";"0";"N";8
3401;"2020-06-17 05:45:00";"URB";"37";"1";"3";"0";"N";13
3401;"2020-06-17 06:00:00";"URB";"56";"2";"5";"0";"N";15
3401;"2020-06-17 06:15:00";"URB";"45";"3";"5";"0";"N";15
3401;"2020-06-17 06:30:00";"URB";"84";"5";"8";"0";"N";15
3401;"2020-06-17 06:45:00";"URB";"84";"3";"5";"0";"N";15
3401;"2020-06-17 07:00:00";"URB";"92";"4";"7";"0";"N";15
3401;"2020-06-17 07:15:00";"URB";"136";"6";"9";"0";"N";15
3401;"2020-06-17 07:30:00";"URB";"120";"5";"8";"0";"N";15
3401;"2020-06-17 07:45:00";"URB";"153";"6";"12";"0";"N";15
3401;"2020-06-17 08:00:00";"URB";"172";"7";"12";"0";"N";15
3401;"2020-06-17 08:15:00";"URB";"236";"9";"19";"0";"N";15
3401;"2020-06-17 08:30:00";"URB";"228";"19";"27";"0";"N";15
3401;"2020-06-17 08:45:00";"URB";"220";"8";"19";"0";"N";15
3401;"2020-06-17 09:00:00";"URB";"224";"12";"22";"0";"N";15
3401;"2020-06-17 09:15:00";"URB";"304";"14";"27";"0";"N";15
3401;"2020-06-17 09:30:00";"URB";"212";"7";"16";"0";"N";15
3401;"2020-06-17 09:45:00";"URB";"220";"10";"20";"0";"N";15
3401;"2020-06-17 10:00:00";"URB";"288";"11";"22";"0";"N";15
3401;"2020-06-17 10:15:00";"URB";"232";"8";"19";"0";"N";15
3401;"2020-06-17 10:30:00";"URB";"296";"14";"25";"0";"N";15
3401;"2020-06-17 10:45:00";"URB";"324";"8";"22";"0";"N";15
3401;"2020-06-17 11:00:00";"URB";"288";"7";"20";"0";"N";15
3401;"2020-06-17 11:15:00";"URB";"267";"8";"18";"0";"N";15
3401;"2020-06-17 11:30:00";"URB";"250";"6";"17";"0";"N";14
3401;"2020-06-17 11:45:00";"URB";"268";"7";"19";"0";"N";15
3401;"2020-06-17 12:00:00";"URB";"252";"18";"26";"0";"N";15
3401;"2020-06-17 12:15:00";"URB";"309";"8";"21";"0";"N";15
3401;"2020-06-17 12:30:00";"URB";"300";"9";"21";"0";"N";15
3401;"2020-06-17 12:45:00";"URB";"257";"12";"21";"0";"N";15
3401;"2020-06-17 13:00:00";"URB";"316";"7";"20";"0";"N";15
3401;"2020-06-17 13:15:00";"URB";"330";"13";"26";"0";"N";14
